TIME_frame,TRACK_ID,X_com,Y_com,area_mask,associ_code
29,69,521.6111111111111,800.1388888888889,36,1
29,50,928.8333333333334,253.26666666666668,30,1
29,60,386.6333333333333,769.5333333333333,30,1
29,51,1270.4146341463415,501.0,41,1
29,54,542.969696969697,755.9090909090909,33,1
29,52,896.1315789473684,44.76315789473684,38,1
29,105,892.175,960.175,40,1
29,88,360.5,631.9090909090909,44,1
29,59,141.05714285714285,408.0285714285714,35,1
29,68,915.6,812.65,40,1
29,78,370.0,444.0,41,1
29,82,703.390243902439,315.9756097560976,41,1
29,110,319.8484848484849,978.6969696969697,33,1
29,53,1059.5,723.0,40,1
29,83,168.8,752.9333333333333,45,1
29,81,395.3076923076923,610.3076923076923,39,1
29,87,949.829268292683,945.609756097561,41,1
29,93,932.560975609756,645.7317073170732,41,1
29,86,1261.7931034482758,931.7241379310345,29,1
29,38,861.7647058823529,786.4705882352941,34,1
29,79,546.2571428571429,514.5428571428571,35,1
29,36,675.6829268292682,850.560975609756,41,1
29,97,1047.8695652173913,787.8260869565217,23,1
29,77,582.8529411764706,937.5,34,1
29,74,417.1860465116279,162.2325581395349,43,1
29,84,40.372093023255815,121.95348837209302,43,1
29,151,751.1739130434783,875.1521739130435,46,1
29,9,1022.0909090909091,541.1515151515151,33,1
29,40,371.8529411764706,966.9705882352941,34,1
29,100,675.6363636363636,1009.1515151515151,33,1
29,85,1002.5681818181819,506.3863636363636,44,1
29,113,1251.1851851851852,907.8518518518518,27,1
29,95,199.6530612244898,646.3469387755102,49,1
29,102,848.4782608695652,421.7391304347826,23,1
29,106,413.51612903225805,348.8709677419355,31,1
29,76,497.95454545454544,966.3409090909091,44,1
29,99,114.33333333333333,878.2333333333333,30,1
29,94,570.525,752.3,40,1
29,98,6.977777777777778,246.6888888888889,45,1
29,62,202.5483870967742,409.80645161290323,31,1
29,109,762.063829787234,340.9574468085106,47,1
29,144,183.19148936170214,415.1063829787234,47,1
29,108,925.8461538461538,960.6923076923077,39,1
29,89,96.26666666666667,775.7333333333333,45,1
29,154,611.4444444444445,1043.7222222222222,36,1
29,152,556.3877551020408,812.9183673469388,49,1
29,147,845.3870967741935,843.3548387096774,31,1
29,112,921.4594594594595,967.081081081081,37,1
29,66,374.6842105263158,970.6842105263158,38,1
29,103,509.5,178.225,40,1
29,119,335.4642857142857,898.1428571428571,56,1
29,135,1303.4285714285713,951.3428571428572,35,1
29,126,41.64102564102564,129.64102564102564,39,1
29,120,440.7413793103448,1090.7758620689656,58,1
29,129,809.9047619047619,152.66666666666666,42,1
29,132,1301.9411764705883,963.2647058823529,34,1
29,122,238.21052631578948,815.8771929824561,57,1
29,118,1142.090909090909,832.3409090909091,44,1
29,161,478.0,886.3939393939394,33,1
29,130,1020.1612903225806,533.741935483871,31,1
29,117,1184.8260869565217,551.3913043478261,23,1
29,131,807.03125,148.71875,32,1
29,127,146.94545454545454,625.5636363636364,55,1
29,128,995.7837837837837,100.51351351351352,37,1
29,134,1124.9375,549.625,32,1
29,121,863.8064516129032,792.0967741935484,31,1
29,140,996.974358974359,105.82051282051282,39,1
29,138,632.9661016949152,524.4406779661017,59,1
29,136,1356.388888888889,362.52777777777777,36,1
29,123,1126.909090909091,554.4242424242424,33,1
29,141,1025.878787878788,857.969696969697,66,1
29,139,1355.3636363636363,357.6969696969697,33,1
29,137,577.1166666666667,850.1333333333333,60,1
29,133,850.875,838.3333333333334,24,3
29,145,723.875,153.29166666666666,24,3
29,115,1041.7058823529412,787.0294117647059,34,4
30,34,263.4,373.3333333333333,30,1
30,14,438.0,475.0,29,1
30,8,986.8965517241379,150.82758620689654,29,1
30,19,21.0,1014.6551724137931,29,1
30,7,222.0,879.448275862069,29,1
30,2,272.73333333333335,164.8,30,1
30,30,1231.5151515151515,234.12121212121212,33,1
30,3,686.5714285714286,107.35714285714286,28,1
30,4,863.5,148.0,34,1
30,10,15.333333333333334,694.8484848484849,33,1
30,24,667.5757575757576,645.9090909090909,33,1
30,5,762.741935483871,386.03225806451616,31,1
30,107,1022.1612903225806,560.1935483870968,31,1
30,15,1155.1875,823.75,32,1
30,16,459.80645161290323,454.741935483871,31,1
30,6,204.46666666666667,312.7,30,1
30,1,687.4782608695652,96.78260869565217,23,1
30,27,1187.28125,582.4375,32,1
30,22,1059.3333333333333,601.9333333333333,30,1
30,11,579.9411764705883,287.29411764705884,34,1
30,157,8.933333333333334,185.06666666666666,30,1
30,35,209.13333333333333,63.86666666666667,30,1
30,23,1065.6842105263158,687.8157894736842,38,1
30,12,143.4,50.91428571428571,35,1
30,72,447.55882352941177,813.1764705882352,34,1
30,91,778.3055555555555,728.1666666666666,36,1
30,47,1206.25,744.6111111111111,36,1
30,20,485.3333333333333,142.11111111111111,27,1
30,41,928.4722222222222,629.8888888888889,36,1
30,13,1086.1153846153845,447.65384615384613,26,1
30,43,1248.6666666666667,56.06666666666667,30,1
30,44,990.5454545454545,656.6363636363636,33,1
30,49,1079.4137931034484,99.0,29,1
30,40,369.65714285714284,968.0571428571428,35,1
30,50,931.2894736842105,251.76315789473685,38,1
30,45,67.0,802.0,35,1
30,33,840.8709677419355,285.51612903225805,31,1
30,29,41.108108108108105,367.94594594594594,37,1
30,18,657.2857142857143,120.07142857142857,28,1
30,48,1111.0,102.5,34,1
30,58,1023.3666666666667,19.366666666666667,30,1
30,55,470.1666666666667,331.97222222222223,36,1
30,42,962.15,342.6,40,1
30,67,561.3947368421053,362.5263157894737,38,1
30,39,40.5,11.5,34,1
30,65,174.3684210526316,688.1052631578947,38,1
30,56,253.36666666666667,276.3666666666667,30,1
30,37,1298.4117647058824,183.35294117647058,34,1
30,64,914.3243243243244,46.86486486486486,37,1
30,81,397.8857142857143,608.9142857142857,35,1
30,32,1080.1333333333334,706.4666666666667,30,1
30,68,915.1666666666666,815.2857142857143,42,1
30,143,1253.0,968.2647058823529,34,1
30,80,523.6341463414634,78.48780487804878,41,1
30,69,521.8648648648649,800.2702702702703,37,1
30,25,1080.2162162162163,634.7027027027027,37,1
30,73,534.9166666666666,482.22222222222223,36,1
30,61,889.2857142857143,207.60714285714286,28,1
30,105,892.3414634146342,958.9512195121952,41,1
30,51,1271.2051282051282,501.7435897435897,39,1
30,46,326.5625,792.15625,32,1
30,60,388.741935483871,768.516129032258,31,1
30,28,92.54054054054055,233.40540540540542,37,1
30,86,1262.0344827586207,932.0344827586207,29,1
30,52,894.3947368421053,42.78947368421053,38,1
30,158,711.3823529411765,1079.9117647058824,34,1
30,54,543.0,755.9142857142857,35,1
30,93,930.0952380952381,646.4761904761905,42,1
30,82,704.8421052631579,315.39473684210526,38,1
30,71,550.9142857142857,430.25714285714287,35,1
30,53,1060.7317073170732,723.9024390243902,41,1
30,87,949.4054054054054,947.7297297297297,37,1
30,75,601.1282051282051,719.6410256410256,39,1
30,76,499.0444444444444,968.4222222222222,45,1
30,63,708.9285714285714,1028.7857142857142,42,1
30,84,40.21052631578947,122.10526315789474,38,1
30,78,369.5813953488372,443.5813953488372,43,1
30,62,202.0,410.0,29,1
30,57,26.0,605.0,41,1
30,59,141.23684210526315,407.9736842105263,38,1
30,66,377.1707317073171,969.5365853658536,41,1
30,90,1116.9285714285713,878.4047619047619,42,1
30,94,572.8461538461538,751.1538461538462,39,1
30,79,546.1842105263158,514.5,38,1
30,85,1002.7954545454545,506.5681818181818,44,1
30,110,320.0857142857143,978.3428571428572,35,1
30,70,1092.0208333333333,863.3333333333334,48,1
30,100,675.9142857142857,1008.8571428571429,35,1
30,109,763.0204081632653,342.83673469387753,49,1
30,99,114.0,878.2666666666667,30,1
30,36,675.9069767441861,849.7674418604652,43,1
30,115,1038.8461538461538,787.1153846153846,26,1
30,83,170.1304347826087,753.0434782608696,46,1
30,102,848.5384615384615,421.84615384615387,26,1
30,77,582.2368421052631,938.9736842105264,38,1
30,103,508.69767441860466,178.51162790697674,43,1
30,151,749.0222222222222,873.8888888888889,45,1
30,9,1021.4333333333333,541.6333333333333,30,1
30,89,99.16666666666667,774.047619047619,42,1
30,95,199.8,644.0222222222222,45,1
30,113,1251.423076923077,907.9230769230769,26,1
30,144,181.13793103448276,419.17241379310343,29,1
30,106,413.62068965517244,348.9655172413793,29,1
30,147,842.3823529411765,843.7941176470588,34,1
30,74,415.4047619047619,164.4047619047619,42,1
30,97,1044.888888888889,786.4444444444445,27,1
30,154,613.3461538461538,1044.0,26,1
30,88,362.67391304347825,632.4565217391304,46,1
30,152,558.0,812.5102040816327,49,1
30,98,6.046511627906977,244.95348837209303,43,1
30,108,925.6829268292682,960.219512195122,41,1
30,121,862.195652173913,790.2826086956521,46,1
30,112,921.3529411764706,966.9411764705883,34,1
30,119,335.5344827586207,898.2586206896551,58,1
30,117,1184.9166666666667,550.75,24,1
30,126,41.58974358974359,129.74358974358975,39,1
30,120,440.7413793103448,1090.7758620689656,58,1
30,122,238.14285714285714,815.9285714285714,56,1
30,118,1142.0232558139535,832.953488372093,43,1
30,130,1021.448275862069,534.6896551724138,29,1
30,161,475.64,883.48,50,1
30,135,1303.4571428571428,951.1142857142858,35,1
30,132,1302.0,963.1515151515151,33,1
30,128,995.7428571428571,100.54285714285714,35,1
30,127,146.94545454545454,625.5636363636364,55,1
30,134,1124.9411764705883,549.6764705882352,34,1
30,129,809.7674418604652,152.88372093023256,43,1
30,140,996.974358974359,105.82051282051282,39,1
30,123,1126.9375,554.46875,32,1
30,131,806.6764705882352,149.1764705882353,34,1
30,139,1355.967741935484,357.5483870967742,31,1
30,136,1356.1842105263158,362.60526315789474,38,1
30,138,632.9661016949152,524.4406779661017,59,1
30,137,577.1166666666667,850.1333333333333,60,1
30,141,1025.9076923076923,858.0307692307692,65,1
30,96,965.8846153846154,955.9615384615385,26,3
30,111,609.1290322580645,1040.9032258064517,31,4
30,104,185.3846153846154,414.2307692307692,26,4
30,163,410.875,342.9166666666667,24,0
31,2,271.93333333333334,163.06666666666666,30,1
31,13,1083.225806451613,447.9032258064516,31,1
31,34,261.93333333333334,371.06666666666666,30,1
31,143,1249.5,968.375,32,1
31,7,222.83870967741936,879.6451612903226,31,1
31,33,840.1724137931035,286.48275862068965,29,1
31,24,665.8484848484849,648.2424242424242,33,1
31,14,437.125,475.40625,32,1
31,22,1057.3333333333333,601.2,30,1
31,41,927.969696969697,632.3939393939394,33,1
31,16,459.8181818181818,454.8181818181818,33,1
31,3,686.5,107.5,26,1
31,47,1208.1666666666667,746.6111111111111,36,1
31,19,21.413793103448278,1012.0,29,1
31,107,1021.9285714285714,562.9642857142857,28,1
31,35,208.56666666666666,66.26666666666667,30,1
31,5,764.5,388.11764705882354,34,1
31,157,9.724137931034482,182.51724137931035,29,1
31,18,655.1111111111111,121.4074074074074,27,1
31,44,992.5625,658.71875,32,1
31,20,483.7,141.63333333333333,30,1
31,6,203.6060606060606,313.42424242424244,33,1
31,91,776.8285714285714,725.0571428571428,35,1
31,15,1152.90625,823.9375,32,1
31,29,41.02777777777778,369.8888888888889,36,1
31,10,13.294117647058824,695.1176470588235,34,1
31,49,1080.2121212121212,97.12121212121212,33,1
31,30,1232.8484848484848,236.27272727272728,33,1
31,1,687.0869565217391,97.3913043478261,23,1
31,8,986.0,153.33333333333334,27,1
31,43,1248.103448275862,55.827586206896555,29,1
31,27,1190.0,584.0,33,1
31,58,1026.0333333333333,18.4,30,1
31,12,142.15151515151516,48.27272727272727,33,1
31,45,67.39393939393939,802.060606060606,33,1
31,55,469.9117647058824,333.8529411764706,34,1
31,4,861.0,148.0,33,1
31,11,581.4516129032259,286.35483870967744,31,1
31,71,553.2727272727273,428.42424242424244,33,1
31,65,174.40540540540542,688.1621621621622,37,1
31,48,1113.475,102.85,40,1
31,56,253.63333333333333,276.3666666666667,30,1
31,37,1300.2857142857142,185.02857142857144,35,1
31,40,367.5,968.0,36,1
31,105,893.6216216216217,957.1351351351351,37,1
31,23,1064.5641025641025,685.5897435897435,39,1
31,28,91.07692307692308,235.97435897435898,39,1
31,50,933.9411764705883,250.97058823529412,34,1
31,73,534.1111111111111,481.80555555555554,36,1
31,54,543.0,756.0882352941177,34,1
31,25,1078.6857142857143,634.5142857142857,35,1
31,64,917.4473684210526,47.10526315789474,38,1
31,39,41.4,9.971428571428572,35,1
31,32,1080.375,706.34375,32,1
31,61,889.4074074074074,207.5185185185185,27,1
31,67,561.375,362.625,40,1
31,69,521.625,800.4375,32,1
31,72,446.61764705882354,810.8235294117648,34,1
31,60,391.1333333333333,767.9666666666667,30,1
31,158,713.0322580645161,1078.225806451613,31,1
31,51,1271.9268292682927,502.4878048780488,41,1
31,93,927.3953488372093,646.8604651162791,43,1
31,76,498.9,970.3,40,1
31,46,328.61290322580646,790.6774193548387,31,1
31,52,891.7837837837837,41.810810810810814,37,1
31,82,707.9285714285714,314.85714285714283,42,1
31,42,962.7837837837837,339.9189189189189,37,1
31,81,399.6578947368421,607.7894736842105,38,1
31,87,948.219512195122,949.829268292683,41,1
31,80,523.421052631579,76.5,38,1
31,36,676.2051282051282,849.025641025641,39,1
31,121,862.0,792.7714285714286,35,1
31,79,546.34375,515.28125,32,1
31,57,25.325581395348838,604.0697674418604,43,1
31,53,1061.5135135135135,725.1621621621622,37,1
31,94,574.875,750.8,40,1
31,59,141.31578947368422,408.1578947368421,38,1
31,75,602.6666666666666,718.0,42,1
31,62,202.46666666666667,410.2,30,1
31,86,1261.8620689655172,932.1034482758621,29,1
31,63,707.0,1028.0714285714287,42,1
31,68,916.1702127659574,817.2553191489362,47,1
31,85,1003.0444444444445,506.4222222222222,45,1
31,84,40.26315789473684,122.34210526315789,38,1
31,77,581.6,940.375,40,1
31,88,365.45454545454544,633.0909090909091,44,1
31,95,199.7,640.28,50,1
31,90,1114.1333333333334,877.5555555555555,45,1
31,83,170.02325581395348,752.4651162790698,43,1
31,144,179.82758620689654,421.13793103448273,29,1
31,70,1093.0444444444445,865.4222222222222,45,1
31,102,848.7391304347826,422.04347826086956,23,1
31,98,4.466666666666667,243.06666666666666,45,1
31,89,102.1025641025641,772.7692307692307,39,1
31,100,675.96875,1008.71875,32,1
31,78,369.5813953488372,443.5813953488372,43,1
31,9,1022.1034482758621,541.4137931034483,29,1
31,109,763.2115384615385,343.7307692307692,52,1
31,66,378.65,966.825,40,1
31,103,508.02127659574467,178.59574468085106,47,1
31,74,415.1666666666667,166.0952380952381,42,1
31,106,413.51612903225805,348.80645161290323,31,1
31,108,925.8461538461538,960.6923076923077,39,1
31,147,846.6428571428571,842.1071428571429,28,1
31,115,1040.5,787.5,52,1
31,113,1250.9655172413793,907.6206896551724,29,1
31,110,319.9166666666667,978.4166666666666,36,1
31,99,114.1470588235294,878.3235294117648,34,1
31,151,745.4042553191489,874.1276595744681,47,1
31,111,608.2884615384615,1040.4423076923076,52,1
31,119,335.57894736842104,898.3859649122807,57,1
31,104,184.57692307692307,416.84615384615387,26,1
31,117,1184.88,550.6,25,1
31,112,921.475,966.925,40,1
31,152,559.2,813.0444444444445,45,1
31,126,41.725,129.6,40,1
31,120,440.7413793103448,1090.7758620689656,58,1
31,135,1303.5,951.2352941176471,34,1
31,161,473.84,882.64,50,1
31,122,238.30357142857142,816.0,56,1
31,118,1142.1777777777777,832.6222222222223,45,1
31,130,1020.9375,534.3125,32,1
31,129,809.8809523809524,152.83333333333334,42,1
31,128,996.0,100.57894736842105,38,1
31,134,1125.2666666666667,549.3,30,1
31,127,147.0,625.6724137931035,58,1
31,132,1301.8,964.32,25,1
31,131,807.03125,148.9375,32,1
31,136,1356.7878787878788,362.6060606060606,33,1
31,123,1128.6969696969697,553.1818181818181,33,1
31,138,633.0,524.5,60,1
31,137,577.1186440677966,850.2033898305085,59,1
31,140,996.921052631579,105.89473684210526,38,1
31,139,1356.6206896551723,357.55172413793105,29,1
31,141,1025.9076923076923,858.0307692307692,65,1
31,31,690.0,472.82608695652175,23,3
31,156,106.3913043478261,386.04347826086956,23,3
31,145,723.6521739130435,153.04347826086956,23,3
31,150,1213.5217391304348,159.08695652173913,23,4
31,133,840.5,845.5,24,4
31,164,1072.0,987.4347826086956,23,0
32,7,224.15625,879.84375,32,1
32,35,207.2058823529412,68.61764705882354,34,1
32,22,1055.2222222222222,600.2962962962963,27,1
32,20,482.7931034482759,140.6206896551724,29,1
32,8,985.0,156.26923076923077,26,1
32,44,994.4285714285714,661.0285714285715,35,1
32,157,10.483870967741936,180.25806451612902,31,1
32,14,436.375,475.625,32,1
32,34,260.09375,370.125,32,1
32,40,364.65625,967.625,32,1
32,1,687.3076923076923,99.53846153846153,26,1
32,43,1247.25,56.84375,32,1
32,150,1210.923076923077,159.73076923076923,26,1
32,4,858.8666666666667,147.06666666666666,30,1
32,6,202.75,312.90625,32,1
32,24,664.4375,650.71875,32,1
32,15,1150.2058823529412,824.3823529411765,34,1
32,13,1080.15625,449.25,32,1
32,2,270.80645161290323,160.6451612903226,31,1
32,3,686.4074074074074,107.51851851851852,27,1
32,45,67.68571428571428,802.3714285714286,35,1
32,16,459.73333333333335,454.6333333333333,30,1
32,30,1232.1891891891892,239.16216216216216,37,1
32,47,1209.1142857142856,748.5428571428571,35,1
32,10,12.542857142857143,693.7428571428571,35,1
32,11,583.081081081081,284.35135135135135,37,1
32,28,89.0,238.0,34,1
32,33,839.5714285714286,288.14285714285717,28,1
32,42,963.2820512820513,337.35897435897436,39,1
32,19,21.392857142857142,1009.1071428571429,28,1
32,72,445.71875,807.8125,32,1
32,18,653.0,123.5,28,1
32,5,765.4193548387096,390.03225806451616,31,1
32,48,1115.7948717948718,103.02564102564102,39,1
32,27,1193.0625,585.65625,32,1
32,107,1021.1212121212121,565.4242424242424,33,1
32,58,1027.857142857143,16.428571428571427,28,1
32,39,42.08571428571429,8.17142857142857,35,1
32,23,1063.948717948718,683.5384615384615,39,1
32,41,927.7428571428571,634.9428571428572,35,1
32,56,253.55172413793105,276.3103448275862,29,1
32,31,690.0,472.82608695652175,23,1
32,32,1080.3,706.6,30,1
32,12,141.11764705882354,45.85294117647059,34,1
32,37,1301.9117647058824,186.1764705882353,34,1
32,50,936.2258064516129,249.7741935483871,31,1
32,67,561.3076923076923,362.5897435897436,39,1
32,25,1077.9333333333334,635.4666666666667,30,1
32,55,468.8611111111111,335.80555555555554,36,1
32,65,174.65714285714284,688.2857142857143,35,1
32,91,774.5526315789474,723.3684210526316,38,1
32,69,521.7428571428571,800.6285714285714,35,1
32,29,40.67567567567568,372.5405405405405,37,1
32,143,1246.7,970.3666666666667,30,1
32,49,1081.0967741935483,94.90322580645162,31,1
32,54,542.5,756.0,34,1
32,61,889.4074074074074,207.5185185185185,27,1
32,53,1062.0,726.35,40,1
32,81,401.875,606.675,40,1
32,87,947.9268292682926,951.829268292683,41,1
32,64,919.6410256410256,47.76923076923077,39,1
32,60,393.38235294117646,766.9705882352941,34,1
32,66,381.25581395348837,965.5813953488372,43,1
32,52,890.2972972972973,40.7027027027027,37,1
32,90,1111.8139534883721,876.5348837209302,43,1
32,63,705.025,1026.825,40,1
32,62,202.3448275862069,410.17241379310343,29,1
32,71,555.2424242424242,426.93939393939394,33,1
32,36,676.9,849.15,40,1
32,59,141.45945945945945,408.3243243243243,37,1
32,46,330.8,788.9,30,1
32,79,546.258064516129,515.0322580645161,31,1
32,70,1092.2432432432433,867.5135135135135,37,1
32,73,532.175,482.025,40,1
32,83,170.5,752.5,44,1
32,51,1272.5581395348838,503.7674418604651,43,1
32,80,523.452380952381,73.76190476190476,42,1
32,98,3.7142857142857144,241.5952380952381,42,1
32,57,24.976744186046513,602.6744186046511,43,1
32,93,924.6976744186046,647.3023255813954,43,1
32,84,40.15,122.3,40,1
32,158,715.1379310344828,1076.5172413793102,29,1
32,82,710.3333333333334,314.73333333333335,45,1
32,68,917.1333333333333,819.4666666666667,45,1
32,110,320.0,978.7272727272727,33,1
32,86,1262.0,931.9666666666667,30,1
32,77,582.0540540540541,941.4054054054054,37,1
32,78,369.6818181818182,443.8636363636364,44,1
32,85,1003.0487804878048,506.4390243902439,41,1
32,102,848.6,421.76,25,1
32,100,676.060606060606,1008.5454545454545,33,1
32,76,498.28205128205127,972.8461538461538,39,1
32,74,415.02,168.38,50,1
32,95,199.29787234042553,637.5106382978723,47,1
32,9,1021.4375,541.65625,32,1
32,75,603.0540540540541,716.7027027027027,37,1
32,94,576.8571428571429,750.7857142857143,42,1
32,151,743.3148148148148,872.9444444444445,54,1
32,144,178.41379310344828,422.58620689655174,29,1
32,105,893.8478260869565,955.804347826087,46,1
32,113,1251.037037037037,907.8518518518518,27,1
32,103,506.8235294117647,177.9607843137255,51,1
32,99,114.23333333333333,878.3,30,1
32,109,762.8510638297872,344.8936170212766,47,1
32,111,607.68,1040.0,25,1
32,88,368.02272727272725,633.6590909090909,44,1
32,152,561.55,811.925,40,1
32,89,104.47826086956522,771.6521739130435,46,1
32,108,925.7567567567568,960.5945945945946,37,1
32,133,838.1034482758621,846.6206896551724,29,1
32,104,182.9655172413793,418.2413793103448,29,1
32,106,413.7741935483871,348.7741935483871,31,1
32,117,1185.0833333333333,550.9166666666666,24,1
32,115,1038.673076923077,786.8653846153846,52,1
32,161,472.66,880.86,50,1
32,120,440.67857142857144,1090.875,56,1
32,119,335.5964912280702,898.280701754386,57,1
32,121,861.25,795.4,40,1
32,112,921.578947368421,967.078947368421,38,1
32,126,41.64102564102564,129.64102564102564,39,1
32,134,1125.2727272727273,549.4242424242424,33,1
32,122,238.35185185185185,816.0555555555555,54,1
32,118,1142.05,832.45,40,1
32,132,1302.0285714285715,962.9142857142857,35,1
32,135,1303.5,951.2352941176471,34,1
32,129,809.6279069767442,153.06976744186048,43,1
32,127,147.0701754385965,625.6315789473684,57,1
32,128,996.0,100.57894736842105,38,1
32,130,1020.1612903225806,533.741935483871,31,1
32,131,807.0909090909091,148.9090909090909,33,1
32,139,1356.2727272727273,357.54545454545456,33,1
32,123,1128.3235294117646,553.5882352941177,34,1
32,138,632.9661016949152,524.4406779661017,59,1
32,140,996.95,105.9,40,1
32,141,1025.9076923076923,858.0307692307692,65,1
32,137,577.1186440677966,850.2033898305085,59,1
32,96,966.25,955.7916666666666,24,3
32,114,957.44,941.44,25,3
32,162,592.8260869565217,377.0,23,3
32,148,1008.859375,837.078125,64,3
32,154,603.4242424242424,1036.5454545454545,33,4
32,165,453.60869565217394,572.9565217391304,23,0
33,22,1052.5862068965516,600.0689655172414,29,1
33,35,207.66666666666666,70.21212121212122,33,1
33,14,434.6764705882353,475.0882352941176,34,1
33,13,1077.24,449.2,25,1
33,157,12.066666666666666,177.9,30,1
33,34,257.93333333333334,369.06666666666666,30,1
33,43,1247.0714285714287,57.714285714285715,28,1
33,5,766.8,391.43333333333334,30,1
33,2,269.78125,158.9375,32,1
33,4,856.9090909090909,147.42424242424244,33,1
33,15,1148.5666666666666,824.0666666666667,30,1
33,44,996.0,663.0,35,1
33,24,663.0909090909091,654.0,33,1
33,20,482.5,138.5,30,1
33,107,1021.4193548387096,568.2258064516129,31,1
33,10,11.45945945945946,692.5945945945946,37,1
33,19,21.8,1006.2,30,1
33,1,687.875,100.66666666666667,24,1
33,18,650.8275862068965,124.72413793103448,29,1
33,150,1207.9166666666667,159.875,24,1
33,45,67.60606060606061,802.5151515151515,33,1
33,12,139.8108108108108,43.270270270270274,37,1
33,6,201.1875,313.21875,32,1
33,8,982.24,157.52,25,1
33,30,1231.4333333333334,243.1,30,1
33,7,225.26666666666668,880.1,30,1
33,72,444.6875,805.28125,32,1
33,33,838.3793103448276,289.2758620689655,29,1
33,23,1062.725,681.2,40,1
33,27,1195.4857142857143,587.1714285714286,35,1
33,41,926.939393939394,637.2424242424242,33,1
33,31,690.0,472.82608695652175,23,1
33,28,87.24324324324324,240.59459459459458,37,1
33,143,1245.4242424242425,971.969696969697,33,1
33,29,40.75,375.3888888888889,36,1
33,65,174.5,688.2058823529412,34,1
33,50,938.3783783783783,248.0,37,1
33,37,1303.5142857142857,187.68571428571428,35,1
33,47,1210.8055555555557,750.8055555555555,36,1
33,42,963.8108108108108,334.9189189189189,37,1
33,56,253.63333333333333,276.5,30,1
33,16,459.5,454.9117647058824,34,1
33,25,1076.764705882353,637.6470588235294,34,1
33,11,585.4545454545455,283.45454545454544,33,1
33,87,946.3888888888889,953.4722222222222,36,1
33,32,1080.6206896551723,706.551724137931,29,1
33,54,541.5,755.7058823529412,34,1
33,48,1117.8484848484848,103.18181818181819,33,1
33,55,468.375,338.46875,32,1
33,58,1031.0,15.5,28,1
33,67,561.5128205128206,362.53846153846155,39,1
33,69,521.6666666666666,800.7222222222222,36,1
33,49,1082.607142857143,93.46428571428571,28,1
33,71,557.4545454545455,425.24242424242425,33,1
33,52,889.0,39.421052631578945,38,1
33,3,686.1153846153846,107.34615384615384,26,1
33,73,530.1282051282051,482.7435897435897,39,1
33,158,716.8709677419355,1073.7096774193549,31,1
33,91,772.918918918919,720.1621621621622,37,1
33,61,889.3703703703703,207.22222222222223,27,1
33,80,522.5405405405405,71.62162162162163,37,1
33,90,1109.090909090909,875.3409090909091,44,1
33,64,921.3846153846154,48.15384615384615,39,1
33,82,712.975,313.95,40,1
33,40,361.42857142857144,967.6285714285714,35,1
33,39,41.7,6.1,30,1
33,75,605.225,714.075,40,1
33,78,369.6923076923077,444.46153846153845,39,1
33,36,677.5945945945946,849.0540540540541,37,1
33,98,2.257142857142857,239.94285714285715,35,1
33,57,25.105263157894736,601.5,38,1
33,77,582.4375,942.5625,32,1
33,81,403.30555555555554,604.75,36,1
33,51,1273.0,505.0,41,1
33,46,332.1714285714286,786.9142857142857,35,1
33,86,1262.0,932.1785714285714,28,1
33,68,917.0681818181819,821.5,44,1
33,100,675.8,1008.8857142857142,35,1
33,79,546.0,516.1612903225806,31,1
33,62,202.03571428571428,410.32142857142856,28,1
33,105,893.3863636363636,954.6818181818181,44,1
33,59,141.45945945945945,408.3243243243243,37,1
33,94,579.0,749.5,36,1
33,76,497.8333333333333,975.0,48,1
33,70,1091.595238095238,869.0238095238095,42,1
33,115,1039.6,786.45,20,1
33,85,1002.7142857142857,506.0,42,1
33,84,40.53658536585366,122.02439024390245,41,1
33,95,199.6734693877551,634.1020408163265,49,1
33,53,1061.878048780488,726.2439024390244,41,1
33,60,395.55555555555554,766.8333333333334,36,1
33,83,170.8695652173913,753.1304347826087,46,1
33,63,702.8333333333334,1026.404761904762,42,1
33,102,848.44,421.92,25,1
33,151,741.1666666666666,872.2708333333334,48,1
33,103,506.32608695652175,178.2173913043478,46,1
33,93,922.2608695652174,648.0217391304348,46,1
33,88,371.3333333333333,634.0,42,1
33,113,1251.0689655172414,907.6206896551724,29,1
33,108,925.6756756756756,960.3783783783783,37,1
33,144,176.69230769230768,423.88461538461536,26,1
33,74,414.30232558139534,170.0,43,1
33,110,319.7647058823529,978.7941176470588,34,1
33,66,383.10526315789474,963.6315789473684,38,1
33,9,1021.8965517241379,541.5172413793103,29,1
33,89,106.30952380952381,770.8333333333334,42,1
33,109,762.6585365853658,346.6585365853659,41,1
33,106,413.41379310344826,349.0,29,1
33,99,113.8,878.3666666666667,30,1
33,104,180.53846153846155,419.03846153846155,26,1
33,121,860.7317073170732,798.8048780487804,41,1
33,114,957.695652173913,941.1304347826087,23,1
33,152,563.0555555555555,811.25,36,1
33,133,834.9583333333334,847.4166666666666,24,1
33,112,921.081081081081,967.1081081081081,37,1
33,119,335.4642857142857,898.1428571428571,56,1
33,118,1141.7105263157894,833.421052631579,38,1
33,161,471.1730769230769,878.6346153846154,52,1
33,135,1303.4285714285713,951.3428571428572,35,1
33,154,604.75,1038.607142857143,28,1
33,120,440.6666666666667,1090.8070175438597,57,1
33,117,1184.4583333333333,549.8333333333334,24,1
33,126,41.64102564102564,129.64102564102564,39,1
33,122,238.39285714285714,815.9107142857143,56,1
33,128,995.7837837837837,100.51351351351352,37,1
