TIME_frame,TRACK_ID,X_(com),Y_(com),angle,area
    0,    62, 65.468721, 161.744617, 0.156061,     0
    0,    63, 19.363179, 44.400340, 5.102071,     0
    0,    64, 300.980654, 341.751596, 3.035533,     0
    0,    65, 25.040248, 340.374816, 2.568186,     0
    0,    66, 322.281812, 280.278260, 0.447583,     0
    0,    67, 131.282488, 176.484270, 3.192298,     0
    0,    68, 143.709394, 343.594895, 5.484942,     0
    0,    69, 126.698187, 123.956055, 4.089377,     0
    0,    70, 385.198474, 377.576261, 5.635237,     0
    0,    71, 24.389027, 27.443565, 2.012050,     0
    0,    72, 224.152374, 350.261915, 4.622400,     0
    0,    73, 363.426762, 257.546376, 5.520082,     0
    0,    74, 393.951190, 51.832916, 5.920514,     0
    0,    75, 83.007712, 129.650733, -0.222633,     0
    0,    76, 96.065890, 120.140214, 3.459322,     0
    0,    77, 37.396735, 147.445792, 3.064026,     0
    0,    78, 389.400378, 177.509457, 1.763434,     0
    0,    79, 252.043405, 246.582014, 4.208471,     0
    0,    80, 384.408538, 298.924278, 5.441751,     0
    0,    81, 337.513709, 131.287752, 1.788870,     0
    0,    82, 372.071403, 65.967619, 3.827823,     0
    0,    83, 161.230290, 301.512074, 0.941965,     0
    0,    84, 130.416126, 364.889479, 1.068704,     0
    0,    85, 352.594975, 57.237785, 4.159473,     0
    0,    86, 86.547880, 9.513672, 5.527744,     0
    0,    87, 351.072643, 131.637214, 3.956161,     0
    0,    88, 155.031556, 103.081631, 0.073906,     0
    0,    89, 39.424581, 180.911403, 4.054968,     0
    0,    90, 87.829710, 227.707994, 1.713807,     0
    0,    91, 72.721665, 204.781808, 3.134168,     0
    0,    92, 390.350071, 144.485457, 5.298878,     0
    0,    93, 393.075235, 13.357562, 1.039401,     0
    0,    94, 221.670601, 242.197820, 6.035505,     0
    0,    95, 203.661475, 309.388747, 3.590371,     0
    0,    96, 392.114021, 385.551931, 4.231776,     0
    0,    97, 192.633118, 268.671221, 2.022575,     0
    0,    98, 63.627185, 172.810507, 3.665461,     0
    0,    99, 354.570993, 232.690901, 3.029085,     0
    0,   100, 105.611288, 40.749344, 2.637174,     0
    0,   101, 86.735340, 42.109882, 1.364720,     0
    0,   102, 86.599125, 149.435502, 4.554750,     0
    0,   103, 7.209704, 343.478915, 6.176799,     0
    0,   104, 158.274564, 228.636831, 3.103690,     0
    0,   105, 256.912787, 43.773937, 3.679938,     0
    0,   106, 23.067160, 53.735828, 4.733075,     0
    0,   107, 167.923524, 359.432552, 1.015654,     0
    0,   108, 363.949723, 151.837815, 2.146159,     0
    0,   109, 59.320310, 132.115010, 1.739277,     0
    0,   110, 261.750563, 246.822108, 0.375380,     0
    0,   111, 85.747045, 169.416360, 0.448380,     0
    0,   112, 234.532873, 176.263534, 3.760091,     0
    0,   113, 344.154241, 72.086409, 3.932616,     0
    0,   114, 175.461769, 271.815270, 0.818856,     0
    0,   115, 17.002875, 139.331421, 1.304877,     0
    0,   116, 277.752311, 92.100587, 2.982000,     0
    0,   117, 142.981243, 233.587259, 0.862212,     0
    0,   118, 160.880426, 359.996896, 2.529064,     0
    0,   119, 352.129874, 342.348368, 2.116045,     0
    0,   120, 167.996802, 69.254990, 2.676056,     0
    0,   121, 259.464955, 168.970540, 5.145267,     0
    0,   122, 203.716552, 263.740389, 6.110889,     0
    0,   123, 387.369100, 331.358828, 0.914001,     0
    0,   124, 40.401825, 373.548716, 1.670138,     0
    0,   125, 275.550632, 122.842068, 5.787912,     0
    0,   126, 298.286246, 188.645945, 5.855657,     0
    0,   127, 225.657011, 231.289973, 2.264483,     0
    0,   128, 51.166194, 141.176776, 3.747774,     0
    0,   129, 172.208286, 11.958456, 3.952476,     0
    0,   130, 295.727627, 125.878453, 5.506615,     0
    0,   131, 189.867839, 389.174124, 4.668070,     0
    0,   132, 355.050473, 103.196243, 3.775781,     0
    0,   133, 157.015228, 229.831546, 3.847742,     0
    0,   134, 39.200322, 324.557823, 5.439590,     0
    0,   135, 124.819153, 35.925632, 4.261082,     0
    0,   136, 287.024927, 205.908582, 3.387388,     0
    0,   137, 267.200641, 94.867831, 1.176309,     0
    0,   138, 172.587709, 17.844685, 4.947072,     0
    0,   139, 214.516791, 386.868550, 0.817408,     0
    0,   140, 118.176662, 15.227651, 0.437945,     0
    0,   141, 347.061354, 388.859024, 3.709412,     0
    0,   142, 197.312886, 373.607281, 0.163640,     0
    0,   143, 372.657758, 300.463967, 2.452976,     0
    0,   144, 341.361620, 56.098778, 5.432554,     0
    0,   145, 347.116180, 165.373166, 1.296090,     0
    0,   146, 109.268554, 225.596539, 4.650550,     0
    0,   147, 350.446060, 171.065766, 3.579033,     0
    0,   148, 20.249230, 108.633782, 4.449907,     0
    0,   149, 109.529878, 284.705493, 1.095797,     0
    0,   150, 393.527744, 220.473388, 5.712157,     0
    0,   151, 95.578129, 285.216446, 4.601022,     0
    0,   152, 50.040649, 14.858776, 2.049416,     0
    0,   153, 263.060139, 148.547731, 1.881288,     0
    0,   154, 178.371473, 20.152714, 2.239296,     0
    0,   155, 190.503292, 244.489852, 4.025691,     0
    0,   156, 206.853680, 193.564849, 4.014005,     0
    0,   157, 253.713910, 349.118341, 5.794724,     0
    0,   158, 198.790203, 229.922115, 3.863135,     0
    0,   159, 200.168406, 325.151748, 3.431004,     0
    0,   160, 373.459426, 125.339315, 0.078033,     0
    0,   161, 295.855490, 266.336552, 0.448342,     0
    0,   162, 147.216786, 328.045699, 5.459450,     0
    0,   163, 282.081256, 195.928037, 4.357994,     0
    0,   164, 230.374290, 388.913875, 4.980738,     0
    0,   165, 259.311254, 257.735644, 1.857783,     0
    0,   166, 148.786454, 318.431356, 4.311757,     0
    0,   167, 358.048752, 120.064740, 1.520607,     0
    0,   168, 127.141759, 273.411960, 5.834945,     0
    0,   169, 109.824707, 21.804733, 3.854329,     0
    0,   170, 111.221593, 283.970623, 0.351268,     0
    0,   171, 200.335382, 234.470829, 2.292443,     0
    0,   172, 252.652704, 214.934829, 3.337785,     0
    0,   173, 327.349376, 307.656162, 1.956678,     0
    0,   174, 387.941744, 131.978792, 4.898045,     0
    0,   175, 190.571654, 39.734750, 6.424124,     0
    0,   176, 34.863963, 207.532468, 0.513661,     0
    0,   177, 264.527435, 340.628112, 5.022391,     0
    0,   178, 229.352633, 129.840828, 3.123454,     0
    0,   179, 285.537320, 66.643088, 5.149147,     0
    0,   180, 129.737283, 39.772600, 1.393872,     0
    0,   181, 276.208833, 217.759600, 2.306556,     0
    0,   182, 173.897100, 84.687533, 4.516568,     0
    0,   183, 345.929122, 155.226978, 4.543764,     0
    0,   184, 375.484883, 103.661184, 0.635205,     0
    0,   185, 257.247258, 300.209989, 3.565021,     0
    0,   186, 60.677215, 65.888492, 0.709158,     0
    0,   187, 312.473903, 27.000972, 0.922856,     0
    0,   188, 190.546938, 24.170114, 2.028398,     0
    0,   189, 87.152362, 346.702581, 0.919243,     0
    0,   190, 304.962609, 34.836083, 0.923412,     0
    0,   191, 100.622353, 260.573597, 2.600249,     0
    0,   192, 287.201838, 132.919394, 3.776228,     0
    0,   193, 43.285527, 197.377014, 5.672763,     0
    0,   194, 312.743663, 208.679461, 6.091708,     0
    0,   195, 69.777150, 117.913145, 1.882211,     0
    0,   196, 307.775928, 183.266541, 3.715467,     0
    0,   197, 312.961717, 61.657927, 5.086322,     0
    0,   198, 277.387724, 327.350082, 3.028759,     0
    0,   199, 364.711766, 113.874869, 5.239318,     0
    0,   200, 375.271823, 237.139882, 0.957877,     0
    0,   201, 270.568726, 389.758306, 5.582663,     0
    0,   202, 232.038556, 114.052416, 4.975082,     0
    0,   203, 128.702882, 196.947381, 1.062049,     0
    0,   204, 151.100915, 196.913609, 4.074570,     0
    0,   205, 81.754565, 110.673159, 4.010487,     0
    0,   206, 331.012040, 367.517745, 1.968225,     0
    0,   207, 145.787812, 192.226665, 0.080609,     0
    0,   208, 371.959219, 291.066540, 0.404247,     0
    0,   209, 182.445221, 392.997198, 5.109287,     0
    0,   210, 363.808092, 184.954100, 0.988811,     0
    0,   211, 70.593971, 343.570698, 1.222271,     0
    0,   212, 369.715720, 273.311224, -0.014384,     0
    0,   213, 251.955619, 330.801905, 0.608206,     0
    0,   214, 108.846045, 52.856505, 4.099433,     0
    0,   215, 365.196594, 318.522708, 4.034924,     0
    0,   216, 140.592739, 233.387730, 0.501173,     0
    0,   217, 85.358517, 127.990748, 5.907942,     0
    0,   218, 277.930640, 310.814819, 3.107846,     0
    0,   219, 360.408882, 266.503469, 3.733345,     0
    0,   220, 325.972994, 67.614581, 4.000070,     0
    0,   221, 372.679655, 319.914943, 3.969492,     0
    0,   222, 366.133467, 181.682159, 2.294896,     0
    0,   223, 121.925814, 259.358737, 2.173212,     0
    0,   224, 237.449983, 5.102484, 6.110841,     0
    0,   225, 103.266012, 235.912805, 6.309575,     0
    0,   226, 14.668695, 14.262384, 3.662556,     0
    0,   227, 147.768839, 40.147534, 1.680449,     0
    0,   228, 164.865699, 273.974392, 5.850989,     0
    0,   229, 382.445221, 94.092192, 6.257223,     0
    0,   230, 347.969366, 384.946825, 2.329373,     0
    0,   231, 45.183152, 18.039704, 0.833518,     0
    0,   232, 341.119390, 345.223029, 3.897985,     0
    0,   233, 375.021284, 323.262316, 2.822112,     0
    0,   234, 341.918182, 334.490192, 3.225493,     0
    0,   280, 5.539065, 61.737613, 5.498137,     0
    0,   235, 223.693783, 51.678244, 1.712826,     0
    0,   236, 45.351123, 375.376919, 1.801636,     0
    0,   237, 377.684943, 235.151722, 4.590996,     0
    0,   238, 295.580450, 242.793872, 0.266749,     0
    0,   239, 171.372506, 20.571158, 3.488692,     0
    0,   240, 19.904523, 265.402084, 3.295878,     0
    0,   241, 12.474324, 34.722276, 2.470811,     0
    0,   242, 361.666368, 385.528430, 3.797841,     0
    0,   243, 36.997028, 81.451027, 5.885710,     0
    0,   244, 255.342047, 189.501304, 0.260406,     0
    0,   245, 323.144475, 195.817798, 1.480230,     0
    0,   246, 257.413156, 35.958764, 2.874903,     0
    0,   247, 293.109195, 38.710968, 1.924339,     0
    0,   248, 50.799958, 353.042647, 5.777818,     0
    0,   249, 231.645923, 225.978765, 5.651686,     0
    0,   250, 283.986306, 345.299690, 4.304778,     0
    0,   251, 390.064166, 14.807602, 5.672170,     0
    0,   252, 5.884822, 20.767148, 5.958747,     0
    0,   253, 148.136185, 245.584561, 5.459216,     0
    0,   254, 39.536582, 151.932484, 4.662468,     0
    0,   255, 112.991725, 275.105993, 2.284059,     0
    0,   256, 6.024346, 31.020580, 5.558398,     0
    0,   257, 97.969536, 280.277643, 1.099095,     0
    0,   258, 276.235068, 149.414569, 0.798531,     0
    0,   259, 114.964435, 303.670235, 5.779767,     0
    0,   260, 160.026765, 124.093378, 4.845725,     0
    0,   261, 18.459931, 23.765023, 5.396624,     0
    0,   262, 200.258101, 393.710246, 1.576748,     0
    0,   263, 284.910602, 65.286685, 1.445342,     0
    0,   264, 140.630518, 276.462080, 5.746299,     0
    0,   265, 21.794398, 72.454609, 0.976299,     0
    0,   266, 17.939618, 186.993148, 4.747688,     0
    0,   267, 219.588913, 353.002267, 5.327709,     0
    0,   268, 106.396627, 163.490683, 0.060887,     0
    0,   269, 137.451584, 372.358430, 3.422560,     0
    0,   270, 54.318465, 348.414156, 4.694695,     0
    0,   271, 103.162771, 223.141123, 4.145226,     0
    0,   272, 273.737756, 39.761223, 0.476337,     0
    0,   273, 217.432766, 287.946958, 5.625936,     0
    0,   274, 7.733512, 185.328797, 1.379984,     0
    0,   275, 143.760537, 18.772007, 3.327659,     0
    0,   276, 235.239578, 21.257892, 0.406184,     0
    0,   277, 278.127795, 200.614538, 4.431756,     0
    0,   278, 353.394080, 191.135618, 3.193662,     0
    0,   279, 349.934447, 140.484148, 1.009448,     0
  230,   283, 231.960535, 191.297672, 3.113693,    30
  230,   298, 288.140466, 298.675926, 0.319852,    39
  230,     0, 336.523239, 240.834875, 1.157162,    32
  230,     1, 32.912582, 113.942598, -4.407380,    31
  230,   439, 275.457606, 27.577089, 7.081922,    27
  230,   293, 158.657635, 199.522550, 5.593460,    27
  230,   400, 325.219572, 254.783616, 3.675320,    31
  230,   336, 97.534205, 305.699261, -2.161017,    46
  230,   452, 219.463706, 23.742695, 2.891942,    39
  230,   383, 72.733666, 292.349582, 5.207281,    34
  230,     8, 222.683483, 95.247926, 3.394076,    35
  230,     9, 295.069506, 333.495418, -0.838827,    42
  230,   374, 182.399695, 327.782180, 3.438974,    40
  230,    12, 77.977116, 209.855225, 2.154604,    32
  230,    13, 46.517713, 235.292158, 2.354825,    27
  230,    15, 174.425590, 143.424630, -0.738313,    34
  230,    17, 195.825690, 130.481125, 5.799682,    33
  230,    19, 100.129639, 175.384725, 4.775687,    32
  230,    20, 286.895607, 214.021357, 1.025321,    34
  230,   414, 180.794052, 347.116755, 4.096047,    39
  230,   355, 30.040712, 243.220502, 0.901929,    42
  230,    25, 386.275297, 197.421082, -0.642085,    53
  230,   480, 391.896647, 238.758105, 3.664431,    36
  230,    27, 339.083806, 299.174742, -0.306740,    42
  230,   384, 366.537393, 336.959113, 5.291220,    34
  230,    29, 211.196644, 27.732155, 4.784911,    38
  230,    31, 222.663241, 226.626204, 5.373150,    43
  230,    32, 56.353763, 321.479611, 10.698113,    37
  230,    33, 109.414672, 394.465624, 0.574340,    31
  230,    34, 72.685305, 226.510349, 1.667462,    44
  230,   382, 300.111792, 148.422429, 3.635723,    32
  230,    37, 174.680851, 341.151120, 13.074208,    34
  230,    38, 57.143738, 241.092623, 3.467256,    32
  230,   332, 105.625761, 40.084584, 0.702958,    35
  230,    40, 207.850493, 129.283879, 9.032326,    43
  230,   399, 145.512809, 75.984314, 8.739741,    39
  230,    43, 179.573204, 271.641324, 6.770539,    42
  230,    44, 241.424388, 203.325592, 6.950562,    33
  230,    45, 133.919091, 289.052838, 2.486423,    31
  230,    47, 147.956637, 382.599640, 0.782493,    48
  230,    48, 329.686134, 324.418883, 8.821974,    29
  230,   375, 178.609669, 317.212091, 5.198952,    39
  230,   380, 190.429114, 331.604906, 2.714374,    36
  230,    51, 243.243749, 254.552794, 0.890066,    35
  230,   343, 271.443813, 283.448076, 4.706960,    42
  230,    53, 232.012339, 353.877315, 6.041156,    51
  230,   482, 168.346269, 392.204860, -2.085691,    36
  230,   287, 234.681353, 237.983834, 2.525802,    31
  230,   457, 379.547509, 213.046078, 4.243326,    42
  230,   408, 78.887498, 303.464669, -0.542924,    30
  230,    56, 355.542153, 121.664480, -0.380731,    52
  230,    57, 337.819037, 120.345813, 3.363016,    44
  230,   415, 297.043287, 327.774528, 4.187861,    40
  230,   453, 392.889200, 38.315175, 4.018033,    52
  230,    59, 201.097641, 282.689046, 6.962736,    44
  230,    60, 132.490242, 180.671351, 3.681236,    36
  230,    61, 327.147140, 209.623495, 8.656474,    40
  230,    62, 165.515310, 276.782274, -0.893798,    32
  230,   320, 242.944870, 323.655235, 2.997038,    26
  230,   364, 106.324057, 303.206161, 6.454143,    29
  230,   372, 365.726242, 35.369770, -0.042665,    34
  230,   424, 394.504621, 32.526710, 0.481266,    36
  230,    66, 326.134922, 303.153441, 7.719932,    42
  230,   463, 376.949179, 187.008368, 2.682610,    37
  230,    68, 231.259235, 299.556796, 6.573301,    52
  230,   461, 391.607098, 126.163528, 5.272708,    30
  230,    71, 145.584572, 24.834316, -0.281225,    41
  230,    72, 114.428873, 368.811025, 2.553468,    33
  230,    73, 358.965322, 316.292427, 0.749585,    47
  230,   390, 92.715139, 385.223801, 6.852592,    31
  230,   458, 150.606070, 25.311865, 1.058363,    28
  230,    76, 198.445323, 114.603408, 1.162518,    31
  230,    77, 59.143948, 192.805559, 8.370004,    42
  230,   455, 373.957451, 338.133563, 3.259980,    29
  230,    78, 349.820035, 63.481022, 5.405706,    41
  230,    79, 250.450078, 61.336612, 3.932795,    33
  230,   354, 91.529337, 333.504645, 5.623099,    34
  230,    81, 222.476523, 217.368668, 0.384760,    42
  230,   469, 17.234172, 170.306177, 6.831653,    36
  230,   373, 385.142005, 339.740331, 5.499978,    31
  230,   284, 155.773895, 153.443075, 7.690349,    50
  230,    87, 206.315968, 55.868398, 2.708817,    33
  230,    88, 181.589237, 52.165470, 1.268746,    40
  230,   365, 87.255352, 133.651060, 7.404851,    34
  230,    90, 157.184741, 319.198767, 3.130119,    29
  230,    91, 197.020321, 127.273825, 5.558865,    31
  230,   468, 378.067457, 136.887020, 2.754857,    40
  230,    94, 309.970026, 293.967204, 6.068346,    35
  230,   473, 387.768972, 315.563147, -4.406477,    34
  230,   475, 14.088160, 295.632297, 11.862654,    33
  230,    96, 317.649627, 224.756350, 4.298798,    44
  230,   478, 391.625781, 280.716283, -1.177370,    42
  230,   100, 188.949804, 129.460510, 0.217732,    37
  230,   459, 25.117248, 89.184422, -0.304967,    43
  230,   102, 65.626913, 166.731518, 8.085541,    28
  230,   103, 65.219662, 185.282462, 3.766075,    32
  230,   104, 100.589838, 332.584181, 4.067726,    33
  230,   106, 72.933169, 151.017696, 8.684983,    40
  230,   481, 7.197273, 67.350603, -0.571312,    44
  230,   352, 101.153123, 370.041232, 7.898371,    36
  230,   108, 188.175660, 76.485034, 3.733465,    38
  230,   381, 109.781395, 71.197622, 6.922422,    42
  230,   281, 311.832907, 26.900877, -2.184759,    34
  230,   110, 217.302798, 260.915409, 5.218725,    39
  230,   111, 137.176985, 154.698980, 1.861526,    37
  230,   433, 379.878320, 49.647045, 1.678886,    48
  230,   112, 116.297490, 75.240137, 4.845935,    42
  230,   479, 309.497124, 389.906309, -0.973865,    33
  230,   474, 384.316701, 293.083352, 3.325054,    32
  230,   116, 241.358671, 230.748585, 1.072796,    33
  230,   117, 37.311691, 132.430394, 4.275794,    27
  230,   118, 149.825599, 296.252090, 3.857590,    39
  230,   432, 49.972804, 331.088572, -0.439163,    41
  230,   423, 203.078113, 363.589337, 5.999241,    30
  230,   121, 240.425504, 238.560065, 10.343701,    33
  230,   122, 265.901072, 307.906913, 10.897502,    40
  230,   404, 68.589361, 279.018991, -0.710617,    32
  230,   476, 58.723265, 390.664472, -9.550517,    33
  230,   125, 337.293550, 222.794073, 5.531767,    39
  230,   127, 156.086046, 162.868686, 5.654594,    43
  230,   467, 9.640025, 109.382138, 14.783886,    35
  230,   337, 167.624680, 313.491800, 3.019697,    30
  230,   130, 323.980998, 126.495032, 8.201634,    29
  230,   131, 50.784559, 371.288141, 3.172227,    42
  230,   132, 245.982940, 127.802895, 4.877835,    53
  230,   133, 162.039616, 131.983943, 6.124771,    39
  230,   406, 331.893926, 359.821583, 2.180834,    31
  230,   135, 118.941256, 94.735324, 9.454193,    23
  230,   136, 142.994457, 302.158075, 2.811837,    29
  230,   395, 80.925634, 280.394922, 6.011701,    36
  230,   353, 203.050717, 75.202170, -0.132484,    58
  230,   137, 269.797263, 32.105026, -2.584804,    39
  230,   420, 236.038881, 338.195211, 4.535804,    30
  230,   440, 244.563390, 33.957116, 2.709272,    35
  230,   141, 181.089874, 373.678643, 2.258792,    26
  230,   142, 185.457762, 328.637102, -4.780300,    36
  230,   143, 357.713380, 306.481293, 5.296793,    30
  230,   470, 234.766233, 379.691073, 5.270014,    38
  230,   146, 51.500156, 83.169705, 3.097703,    37
  230,   430, 357.882211, 172.574990, -3.867568,    38
  230,   477, 385.365241, 135.021682, 2.761443,    39
  230,   151, 90.626371, 108.838147, 6.338005,    35
  230,   465, 280.177571, 387.073394, 3.821266,    37
  230,   153, 134.237349, 28.514189, 3.362690,    53
  230,   154, 153.461644, 21.350368, -0.129855,    34
  230,   338, 105.528695, 312.898232, 6.142766,    26
  230,   156, 367.950497, 140.277820, 6.519071,    39
  230,   367, 184.641561, 39.552413, 10.271948,    37
  230,   158, 57.577794, 226.611256, 2.098593,    32
  230,   159, 29.598158, 308.977518, 4.563834,    34
  230,   445, 29.146020, 64.095744, 0.273368,    40
  230,   161, 336.475824, 127.553084, -0.670973,    43
  230,   162, 85.284707, 145.367926, 3.074026,    39
  230,   163, 231.735532, 50.162231, 4.773819,    54
  230,   428, 158.191641, 35.320514, 0.583562,    33
  230,   165, 362.398343, 197.462600, -0.370498,    40
  230,   166, 26.154925, 201.678446, 3.519700,    34
  230,   356, 23.338773, 66.176034, -3.439566,    40
  230,   168, 74.037412, 225.600101, 2.343304,    45
  230,   366, 84.858749, 64.388099, 0.615850,    32
  230,   170, 147.389161, 243.948193, -6.322125,    44
  230,   171, 230.600186, 134.055792, 6.451417,    35
  230,   172, 214.196410, 346.552895, 0.109114,    47
  230,   422, 355.504907, 289.959535, 2.623579,    27
  230,   173, 174.628485, 334.403427, 1.570570,    44
  230,   387, 90.472303, 74.932347, 5.003841,    34
  230,   318, 56.566544, 115.912189, 1.334943,    40
  230,   363, 226.123132, 348.678809, 10.102756,    45
  230,   177, 242.077765, 228.439006, 3.440768,    38
  230,   178, 100.437413, 192.525050, 2.151122,    30
  230,   448, 300.210112, 28.934502, 2.285531,    32
  230,   180, 195.237103, 128.683441, 3.276943,    40
  230,   181, 159.271030, 202.441851, 3.669987,    41
  230,   182, 42.807022, 63.248360, 2.585585,    32
  230,   441, 357.550496, 38.476587, 8.216311,    34
  230,   346, 65.687233, 47.862928, 2.724201,    30
  230,   185, 262.707253, 240.761771, 7.151031,    43
  230,   186, 96.727485, 193.872447, 0.847635,    34
  230,   188, 107.969243, 100.627370, 8.433837,    41
  230,   409, 140.516584, 51.224517, 3.564901,    30
  230,   190, 218.706581, 174.434839, 1.306982,    35
  230,   191, 66.770332, 333.654877, -3.134239,    32
  230,   192, 366.452480, 61.698890, 5.784419,    30
  230,   194, 205.068000, 275.538629, 8.776390,    34
  230,   195, 183.347204, 65.246047, -0.290811,    45
  230,   196, 294.055716, 89.623245, 5.838643,    37
  230,   198, 320.011175, 226.975360, 6.256381,    47
  230,   200, 345.703688, 173.068084, 2.687012,    42
  230,   419, 202.750509, 69.831785, 6.648381,    43
  230,   471, 15.778161, 383.130164, 6.423149,    29
  230,   202, 82.526313, 120.647191, 5.573260,    43
  230,   203, 82.320870, 272.369630, 5.834191,    33
  230,   291, 276.414970, 117.962503, 2.068084,    38
  230,   204, 184.940707, 265.082583, 8.483539,    28
  230,   416, 367.609431, 69.043416, 4.624484,    35
  230,   412, 314.724808, 19.010585, 2.821779,    33
  230,   207, 202.033640, 162.361231, 2.170423,    39
  230,   361, 97.932219, 318.167176, 2.673304,    31
  230,   209, 109.098949, 360.424280, 7.413130,    36
  230,   211, 238.272079, 289.357793, -0.126397,    31
  230,   357, 109.228892, 175.163390, 0.323921,    40
  230,   449, 259.316355, 367.129386, 5.999971,    33
  230,   213, 279.583472, 280.562006, -6.421543,    34
  230,   376, 100.201385, 289.094301, 4.385786,    35
  230,   216, 167.453680, 242.908143, -3.451701,    33
  230,   217, 182.375069, 135.316264, 6.787285,    33
  230,   218, 369.120327, 251.320673, 6.688859,    42
  230,   219, 224.970182, 318.960012, 3.282736,    36
  230,   388, 347.399143, 64.604643, 3.788676,    40
  230,   450, 365.721383, 204.241239, -2.354246,    35
  230,   225, 185.209591, 157.318268, 3.882985,    28
  230,   464, 380.208771, 158.569501, 3.222384,    34
  230,   227, 5.893133, 156.318121, 1.906147,    28
  230,   228, 156.338785, 122.527050, 4.533671,    41
  230,   466, 274.185253, 375.829160, -2.005448,    50
  230,   451, 368.297086, 160.949882, 8.938453,    36
  230,   446, 377.798795, 249.554458, 4.301618,    28
  230,   427, 323.474564, 365.493398, -3.200240,    29
  230,   472, 35.552992, 389.792552, -4.179511,    34
  230,   370, 83.565857, 264.968323, -1.228371,    33
  230,   280, 185.206655, 140.742223, 6.699584,    34
  230,   371, 66.156178, 117.228843, 2.439651,    33
  230,   460, 172.359256, 9.823852, 6.231984,    39
  230,   235, 287.113163, 137.605923, -0.440048,    44
  230,   429, 101.598177, 348.259419, -0.717630,    26
  230,   238, 213.235697, 331.446040, 2.536129,    46
  230,   328, 309.180958, 93.989298, 9.162922,    44
  230,   239, 134.623921, 164.762022, 1.017866,    38
  230,   368, 308.805234, 264.986417, 2.560408,    28
  230,   321, 353.213593, 169.648243, 1.828622,    36
  230,   242, 283.695029, 369.652509, -0.035184,    32
  230,   243, 99.519507, 94.037202, 0.780621,    43
  230,   311, 270.874431, 354.767168, 2.259642,    32
  230,   244, 229.202409, 234.331615, -1.711699,    38
  230,   245, 392.838422, 265.444598, -0.133669,    46
